Date,Close,Symbol
12/26/19 16:00,231.21,GS
12/27/19 16:00,230.66,GS
12/30/19 16:00,229.8,GS
12/31/19 16:00,229.93,GS
1/2/20 16:00,234.32,GS
1/3/20 16:00,231.58,GS
1/6/20 16:00,233.95,GS
1/7/20 16:00,235.49,GS
1/8/20 16:00,237.76,GS
1/9/20 16:00,242.6,GS
1/10/20 16:00,242.11,GS
1/13/20 16:00,245.21,GS
1/14/20 16:00,245.66,GS
1/15/20 16:00,245.21,GS
1/16/20 16:00,249.72,GS
1/17/20 16:00,249.46,GS
1/21/20 16:00,245.7,GS
1/22/20 16:00,247.05,GS
1/23/20 16:00,245.58,GS
1/24/20 16:00,241.92,GS
1/27/20 16:00,238.14,GS
1/28/20 16:00,242.58,GS
1/29/20 16:00,240.12,GS
1/30/20 16:00,244.13,GS
1/31/20 16:00,237.75,GS
2/3/20 16:00,239.01,GS
2/4/20 16:00,241.94,GS
2/5/20 16:00,244.3,GS
2/6/20 16:00,241.82,GS
2/7/20 16:00,238,GS
2/10/20 16:00,237.36,GS
2/11/20 16:00,236.46,GS
2/12/20 16:00,238.65,GS
2/13/20 16:00,238.35,GS
2/14/20 16:00,237.08,GS
2/18/20 16:00,233.21,GS
2/19/20 16:00,237.33,GS
2/20/20 16:00,232.73,GS
2/21/20 16:00,230.62,GS
2/24/20 16:00,224.54,GS
2/25/20 16:00,217.61,GS
2/26/20 16:00,215.78,GS
2/27/20 16:00,205.69,GS
2/28/20 16:00,200.77,GS
3/2/20 16:00,209.47,GS
3/3/20 16:00,203.43,GS
3/4/20 16:00,208.74,GS
3/5/20 16:00,198.79,GS
3/6/20 16:00,192.85,GS
3/9/20 16:00,172.81,GS
3/10/20 16:00,184.35,GS
3/11/20 16:00,171.89,GS
3/12/20 16:00,150.68,GS
3/13/20 16:00,177.17,GS
3/16/20 16:00,154.66,GS
3/17/20 16:00,158.67,GS
3/18/20 16:00,140.02,GS
3/19/20 16:00,149.49,GS
3/20/20 16:00,138.41,GS
3/23/20 16:00,134.97,GS
3/24/20 16:00,153.6,GS
3/25/20 16:00,155.13,GS
3/26/20 16:00,165.79,GS
3/27/20 16:00,158.34,GS
3/30/20 16:00,159.62,GS
3/31/20 16:00,154.59,GS
4/1/20 16:00,145.29,GS
4/2/20 16:00,149.93,GS
4/3/20 16:00,146.93,GS
4/6/20 16:00,158.23,GS
4/7/20 16:00,166.02,GS
4/8/20 16:00,176.96,GS
4/9/20 16:00,184.26,GS
4/13/20 16:00,179.18,GS
4/14/20 16:00,178.23,GS
4/15/20 16:00,178.52,GS
4/16/20 16:00,177.04,GS
4/17/20 16:00,183.49,GS
4/20/20 16:00,180.4,GS
4/21/20 16:00,173.81,GS
4/22/20 16:00,175.98,GS
4/23/20 16:00,175.05,GS
4/24/20 16:00,177,GS
4/27/20 16:00,183.54,GS
4/28/20 16:00,187.01,GS
4/29/20 16:00,190.03,GS
4/30/20 16:00,183.42,GS
5/1/20 16:00,177.1,GS
5/4/20 16:00,176.03,GS
5/5/20 16:00,178.3,GS
5/6/20 16:00,176.92,GS
5/7/20 16:00,182.32,GS
5/8/20 16:00,185.39,GS
5/11/20 16:00,183.16,GS
5/12/20 16:00,177.21,GS
5/13/20 16:00,171.8,GS
5/14/20 16:00,174.45,GS
5/15/20 16:00,171.87,GS
5/18/20 16:00,181.88,GS
5/19/20 16:00,177.83,GS
5/20/20 16:00,181.44,GS
5/21/20 16:00,180.1,GS
5/22/20 16:00,179.93,GS
5/26/20 16:00,196.06,GS
5/27/20 16:00,209.66,GS
5/28/20 16:00,201.22,GS
5/29/20 16:00,196.49,GS
6/1/20 16:00,199.93,GS
6/2/20 16:00,204.14,GS
6/3/20 16:00,210.57,GS
6/4/20 16:00,214.82,GS
6/5/20 16:00,217.92,GS
6/8/20 16:00,220.81,GS
6/9/20 16:00,218.1,GS
6/10/20 16:00,213.52,GS
6/11/20 16:00,194.13,GS
6/12/20 16:00,201.78,GS
6/15/20 16:00,206.31,GS
6/16/20 16:00,209.59,GS
6/17/20 16:00,206.19,GS
6/18/20 16:00,203.84,GS
6/19/20 16:00,201.63,GS
6/22/20 16:00,203.42,GS
6/23/20 16:00,204.78,GS
6/24/20 16:00,198.02,GS
6/25/20 16:00,207.1,GS
6/26/20 16:00,189.19,GS
6/29/20 16:00,193.47,GS
6/30/20 16:00,197.62,GS
7/1/20 16:00,197.57,GS
7/2/20 16:00,197.4,GS
7/6/20 16:00,207.36,GS
7/7/20 16:00,199.36,GS
7/8/20 16:00,202.25,GS
7/9/20 16:00,196.83,GS
7/10/20 16:00,205.56,GS
7/13/20 16:00,208.88,GS
7/14/20 16:00,214.01,GS
7/15/20 16:00,216.9,GS
7/16/20 16:00,214.67,GS
7/17/20 16:00,211.41,GS
7/20/20 16:00,211.71,GS
7/21/20 16:00,212.02,GS
7/22/20 16:00,206,GS
7/23/20 16:00,203.02,GS
7/24/20 16:00,201.47,GS
7/27/20 16:00,203.02,GS
7/28/20 16:00,201.62,GS
7/29/20 16:00,202.58,GS
7/30/20 16:00,199.53,GS
7/31/20 16:00,197.96,GS
8/3/20 16:00,199.39,GS
8/4/20 16:00,201.64,GS
8/5/20 16:00,204.52,GS
8/6/20 16:00,204.25,GS
8/7/20 16:00,208.27,GS
8/10/20 16:00,209.38,GS
8/11/20 16:00,211.06,GS
8/12/20 16:00,212.13,GS
8/13/20 16:00,208.39,GS
8/14/20 16:00,207.97,GS
8/17/20 16:00,203.07,GS
8/18/20 16:00,201.31,GS
8/19/20 16:00,203.02,GS
8/20/20 16:00,201.85,GS
8/21/20 16:00,202.43,GS
8/24/20 16:00,207.34,GS
8/25/20 16:00,206,GS
8/26/20 16:00,207.22,GS
8/27/20 16:00,210.15,GS
8/28/20 16:00,207.71,GS
8/31/20 16:00,204.87,GS
9/1/20 16:00,205.46,GS
9/2/20 16:00,210.04,GS
9/3/20 16:00,207.56,GS
9/4/20 16:00,210.94,GS
9/8/20 16:00,202.48,GS
9/9/20 16:00,202.22,GS
9/10/20 16:00,200.01,GS
9/11/20 16:00,200.92,GS
9/14/20 16:00,201.34,GS
9/15/20 16:00,198,GS
9/16/20 16:00,200.68,GS
9/17/20 16:00,194.83,GS
9/18/20 16:00,194.86,GS
9/21/20 16:00,194,GS
9/22/20 16:00,191.62,GS
9/23/20 16:00,186.12,GS
9/24/20 16:00,195.11,GS
9/25/20 16:00,194.95,GS
9/28/20 16:00,199.07,GS
9/29/20 16:00,196.79,GS
9/30/20 16:00,200.97,GS
