Date,Close,Symbol
1/2/19 16:00,1539.13,AMZN
1/3/19 16:00,1500.28,AMZN
1/4/19 16:00,1575.39,AMZN
1/7/19 16:00,1629.51,AMZN
1/8/19 16:00,1656.58,AMZN
1/9/19 16:00,1659.42,AMZN
1/10/19 16:00,1656.22,AMZN
1/11/19 16:00,1640.56,AMZN
1/14/19 16:00,1617.21,AMZN
1/15/19 16:00,1674.56,AMZN
1/16/19 16:00,1683.78,AMZN
1/17/19 16:00,1693.22,AMZN
1/18/19 16:00,1696.2,AMZN
1/22/19 16:00,1632.17,AMZN
1/23/19 16:00,1640.02,AMZN
1/24/19 16:00,1654.93,AMZN
1/25/19 16:00,1670.57,AMZN
1/28/19 16:00,1637.89,AMZN
1/29/19 16:00,1593.88,AMZN
1/30/19 16:00,1670.43,AMZN
1/31/19 16:00,1718.73,AMZN
2/1/19 16:00,1626.23,AMZN
2/4/19 16:00,1633.31,AMZN
2/5/19 16:00,1658.81,AMZN
2/6/19 16:00,1640.26,AMZN
2/7/19 16:00,1614.37,AMZN
2/8/19 16:00,1588.22,AMZN
2/11/19 16:00,1591,AMZN
2/12/19 16:00,1638.01,AMZN
2/13/19 16:00,1640,AMZN
2/14/19 16:00,1622.65,AMZN
2/15/19 16:00,1607.95,AMZN
2/19/19 16:00,1627.58,AMZN
2/20/19 16:00,1622.1,AMZN
2/21/19 16:00,1619.44,AMZN
2/22/19 16:00,1631.56,AMZN
2/25/19 16:00,1633,AMZN
2/26/19 16:00,1636.4,AMZN
2/27/19 16:00,1641.09,AMZN
2/28/19 16:00,1639.83,AMZN
3/1/19 16:00,1671.73,AMZN
3/4/19 16:00,1696.17,AMZN
3/5/19 16:00,1692.43,AMZN
3/6/19 16:00,1668.95,AMZN
3/7/19 16:00,1625.95,AMZN
3/8/19 16:00,1620.8,AMZN
3/11/19 16:00,1670.62,AMZN
3/12/19 16:00,1673.1,AMZN
3/13/19 16:00,1690.81,AMZN
3/14/19 16:00,1686.22,AMZN
3/15/19 16:00,1712.36,AMZN
3/18/19 16:00,1742.15,AMZN
3/19/19 16:00,1761.85,AMZN
3/20/19 16:00,1797.27,AMZN
3/21/19 16:00,1819.26,AMZN
3/22/19 16:00,1764.77,AMZN
3/25/19 16:00,1774.26,AMZN
3/26/19 16:00,1783.76,AMZN
3/27/19 16:00,1765.7,AMZN
3/28/19 16:00,1773.42,AMZN
3/29/19 16:00,1780.75,AMZN
4/1/19 16:00,1814.19,AMZN
4/2/19 16:00,1813.98,AMZN
4/3/19 16:00,1820.7,AMZN
4/4/19 16:00,1818.86,AMZN
4/5/19 16:00,1837.28,AMZN
4/8/19 16:00,1849.86,AMZN
4/9/19 16:00,1835.84,AMZN
4/10/19 16:00,1847.33,AMZN
4/11/19 16:00,1844.07,AMZN
4/12/19 16:00,1843.06,AMZN
4/15/19 16:00,1844.87,AMZN
4/16/19 16:00,1863.04,AMZN
4/17/19 16:00,1864.82,AMZN
4/18/19 16:00,1861.69,AMZN
4/22/19 16:00,1887.31,AMZN
4/23/19 16:00,1923.77,AMZN
4/24/19 16:00,1901.75,AMZN
4/25/19 16:00,1902.25,AMZN
4/26/19 16:00,1950.63,AMZN
4/29/19 16:00,1938.43,AMZN
4/30/19 16:00,1926.52,AMZN
5/1/19 16:00,1911.52,AMZN
5/2/19 16:00,1900.82,AMZN
5/3/19 16:00,1962.46,AMZN
5/6/19 16:00,1950.55,AMZN
5/7/19 16:00,1921,AMZN
5/8/19 16:00,1917.77,AMZN
5/9/19 16:00,1899.87,AMZN
5/10/19 16:00,1889.98,AMZN
5/13/19 16:00,1822.68,AMZN
5/14/19 16:00,1840.12,AMZN
5/15/19 16:00,1871.15,AMZN
5/16/19 16:00,1907.57,AMZN
5/17/19 16:00,1869,AMZN
5/20/19 16:00,1858.97,AMZN
5/21/19 16:00,1857.52,AMZN
5/22/19 16:00,1859.68,AMZN
5/23/19 16:00,1815.48,AMZN
5/24/19 16:00,1823.28,AMZN
5/28/19 16:00,1836.43,AMZN
5/29/19 16:00,1819.19,AMZN
5/30/19 16:00,1816.32,AMZN
5/31/19 16:00,1775.07,AMZN
6/3/19 16:00,1692.69,AMZN
6/4/19 16:00,1729.56,AMZN
6/5/19 16:00,1738.5,AMZN
6/6/19 16:00,1754.36,AMZN
6/7/19 16:00,1804.03,AMZN
6/10/19 16:00,1860.63,AMZN
6/11/19 16:00,1863.7,AMZN
6/12/19 16:00,1855.32,AMZN
6/13/19 16:00,1870.3,AMZN
6/14/19 16:00,1869.67,AMZN
6/17/19 16:00,1886.03,AMZN
6/18/19 16:00,1901.37,AMZN
6/19/19 16:00,1908.79,AMZN
6/20/19 16:00,1918.19,AMZN
6/21/19 16:00,1911.3,AMZN
6/24/19 16:00,1913.9,AMZN
6/25/19 16:00,1878.27,AMZN
6/26/19 16:00,1897.83,AMZN
6/27/19 16:00,1904.28,AMZN
6/28/19 16:00,1893.63,AMZN
7/1/19 16:00,1922.19,AMZN
7/2/19 16:00,1934.31,AMZN
7/3/19 13:00,1939,AMZN
7/5/19 16:00,1942.91,AMZN
7/8/19 16:00,1952.32,AMZN
7/9/19 16:00,1988.3,AMZN
7/10/19 16:00,2017.41,AMZN
7/11/19 16:00,2001.07,AMZN
7/12/19 16:00,2011,AMZN
7/15/19 16:00,2020.99,AMZN
7/16/19 16:00,2009.9,AMZN
7/17/19 16:00,1992.03,AMZN
7/18/19 16:00,1977.9,AMZN
7/19/19 16:00,1964.52,AMZN
7/22/19 16:00,1985.63,AMZN
7/23/19 16:00,1994.49,AMZN
7/24/19 16:00,2000.81,AMZN
7/25/19 16:00,1973.82,AMZN
7/26/19 16:00,1943.05,AMZN
7/29/19 16:00,1912.45,AMZN
7/30/19 16:00,1898.53,AMZN
7/31/19 16:00,1866.78,AMZN
8/1/19 16:00,1855.32,AMZN
8/2/19 16:00,1823.24,AMZN
8/5/19 16:00,1765.13,AMZN
8/6/19 16:00,1787.83,AMZN
8/7/19 16:00,1793.4,AMZN
8/8/19 16:00,1832.89,AMZN
8/9/19 16:00,1807.58,AMZN
8/12/19 16:00,1784.92,AMZN
8/13/19 16:00,1824.34,AMZN
8/14/19 16:00,1762.96,AMZN
8/15/19 16:00,1776.12,AMZN
8/16/19 16:00,1792.57,AMZN
8/19/19 16:00,1816.12,AMZN
8/20/19 16:00,1801.38,AMZN
8/21/19 16:00,1823.54,AMZN
8/22/19 16:00,1805.6,AMZN
8/23/19 16:00,1749.62,AMZN
8/26/19 16:00,1768.87,AMZN
8/27/19 16:00,1761.83,AMZN
8/28/19 16:00,1764.25,AMZN
8/29/19 16:00,1786.4,AMZN
8/30/19 16:00,1776.29,AMZN
9/3/19 16:00,1789.84,AMZN
9/4/19 16:00,1800.62,AMZN
9/5/19 16:00,1840.72,AMZN
9/6/19 16:00,1833.51,AMZN
9/9/19 16:00,1831.35,AMZN
9/10/19 16:00,1820.55,AMZN
9/11/19 16:00,1822.99,AMZN
9/12/19 16:00,1843.55,AMZN
9/13/19 16:00,1839.34,AMZN
9/16/19 16:00,1807.84,AMZN
9/17/19 16:00,1822.55,AMZN
9/18/19 16:00,1817.46,AMZN
9/19/19 16:00,1821.5,AMZN
9/20/19 16:00,1794.16,AMZN
9/23/19 16:00,1785.3,AMZN
9/24/19 16:00,1741.61,AMZN
9/25/19 16:00,1768.33,AMZN
9/26/19 16:00,1739.84,AMZN
9/27/19 16:00,1725.45,AMZN
9/30/19 16:00,1735.91,AMZN
10/1/19 16:00,1735.65,AMZN
10/2/19 16:00,1713.23,AMZN
10/3/19 16:00,1724.42,AMZN
10/4/19 16:00,1739.65,AMZN
10/7/19 16:00,1732.66,AMZN
10/8/19 16:00,1705.51,AMZN
10/9/19 16:00,1721.99,AMZN
10/10/19 16:00,1720.26,AMZN
10/11/19 16:00,1731.92,AMZN
10/14/19 16:00,1736.43,AMZN
10/15/19 16:00,1767.38,AMZN
10/16/19 16:00,1777.43,AMZN
10/17/19 16:00,1787.48,AMZN
10/18/19 16:00,1757.51,AMZN
10/21/19 16:00,1785.66,AMZN
10/22/19 16:00,1765.73,AMZN
10/23/19 16:00,1762.17,AMZN
10/24/19 16:00,1780.78,AMZN
10/25/19 16:00,1761.33,AMZN
10/28/19 16:00,1777.08,AMZN
10/29/19 16:00,1762.71,AMZN
10/30/19 16:00,1779.99,AMZN
10/31/19 16:00,1776.66,AMZN
11/1/19 16:00,1791.44,AMZN
11/4/19 16:00,1804.66,AMZN
11/5/19 16:00,1801.71,AMZN
11/6/19 16:00,1795.77,AMZN
11/7/19 16:00,1788.2,AMZN
11/8/19 16:00,1785.88,AMZN
11/11/19 16:00,1771.65,AMZN
11/12/19 16:00,1778,AMZN
11/13/19 16:00,1753.11,AMZN
11/14/19 16:00,1754.6,AMZN
11/15/19 16:00,1739.49,AMZN
11/18/19 16:00,1752.53,AMZN
11/19/19 16:00,1752.79,AMZN
11/20/19 16:00,1745.53,AMZN
11/21/19 16:00,1734.71,AMZN
11/22/19 16:00,1745.72,AMZN
11/25/19 16:00,1773.84,AMZN
11/26/19 16:00,1796.94,AMZN
11/27/19 16:00,1818.51,AMZN
11/29/19 13:00,1800.8,AMZN
12/2/19 16:00,1781.6,AMZN
12/3/19 16:00,1769.96,AMZN
12/4/19 16:00,1760.69,AMZN
12/5/19 16:00,1740.48,AMZN
12/6/19 16:00,1751.6,AMZN
12/9/19 16:00,1749.51,AMZN
12/10/19 16:00,1739.21,AMZN
12/11/19 16:00,1748.72,AMZN
12/12/19 16:00,1760.33,AMZN
12/13/19 16:00,1760.94,AMZN
12/16/19 16:00,1769.21,AMZN
12/17/19 16:00,1790.66,AMZN
12/18/19 16:00,1784.03,AMZN
12/19/19 16:00,1792.28,AMZN
12/20/19 16:00,1786.5,AMZN
12/23/19 16:00,1793,AMZN
12/24/19 13:00,1789.21,AMZN
12/26/19 16:00,1868.77,AMZN
12/27/19 16:00,1869.8,AMZN
12/30/19 16:00,1846.89,AMZN
12/31/19 16:00,1847.84,AMZN
1/2/20 16:00,1898.01,AMZN
1/3/20 16:00,1874.97,AMZN
1/6/20 16:00,1902.88,AMZN
1/7/20 16:00,1906.86,AMZN
1/8/20 16:00,1891.97,AMZN
1/9/20 16:00,1901.05,AMZN
1/10/20 16:00,1883.16,AMZN
1/13/20 16:00,1891.3,AMZN
1/14/20 16:00,1869.44,AMZN
1/15/20 16:00,1862.02,AMZN
1/16/20 16:00,1877.94,AMZN
1/17/20 16:00,1864.72,AMZN
1/21/20 16:00,1892,AMZN
1/22/20 16:00,1887.46,AMZN
1/23/20 16:00,1884.58,AMZN
1/24/20 16:00,1861.64,AMZN
1/27/20 16:00,1828.34,AMZN
1/28/20 16:00,1853.25,AMZN
1/29/20 16:00,1858,AMZN
1/30/20 16:00,1870.68,AMZN
1/31/20 16:00,2008.72,AMZN
2/3/20 16:00,2004.2,AMZN
2/4/20 16:00,2049.67,AMZN
2/5/20 16:00,2039.87,AMZN
2/6/20 16:00,2050.23,AMZN
2/7/20 16:00,2079.28,AMZN
2/10/20 16:00,2133.91,AMZN
2/11/20 16:00,2150.8,AMZN
2/12/20 16:00,2160,AMZN
2/13/20 16:00,2149.87,AMZN
2/14/20 16:00,2134.87,AMZN
2/18/20 16:00,2155.67,AMZN
2/19/20 16:00,2170.22,AMZN
2/20/20 16:00,2153.1,AMZN
2/21/20 16:00,2095.97,AMZN
2/24/20 16:00,2009.29,AMZN
2/25/20 16:00,1972.74,AMZN
2/26/20 16:00,1979.59,AMZN
2/27/20 16:00,1884.3,AMZN
2/28/20 16:00,1883.75,AMZN
3/2/20 16:00,1953.95,AMZN
3/3/20 16:00,1908.99,AMZN
3/4/20 16:00,1975.83,AMZN
3/5/20 16:00,1924.03,AMZN
3/6/20 16:00,1901.09,AMZN
3/9/20 16:00,1800.61,AMZN
3/10/20 16:00,1891.82,AMZN
3/11/20 16:00,1820.86,AMZN
3/12/20 16:00,1676.61,AMZN
3/13/20 16:00,1785,AMZN
3/16/20 16:00,1689.15,AMZN
3/17/20 16:00,1807.84,AMZN
3/18/20 16:00,1830,AMZN
3/19/20 16:00,1880.93,AMZN
3/20/20 16:00,1846.09,AMZN
3/23/20 16:00,1902.83,AMZN
3/24/20 16:00,1940.1,AMZN
